consumer_gbif_key,consumer_rank,consumer_name,interaction_type,resource_name,resource_gbif_key,resource_rank,reference,remark
7439614,SPECIES,Tricoronella pulchra,eats,Euglyphida,9797892,ORDER,Foissner 1998,
8199022,SPECIES,Uroleptus lepisma,eats,Euglyphida,9797892,ORDER,Foissner 1998,
7907886,SPECIES,Uroleptus notabilis,eats,Euglyphida,9797892,ORDER,Foissner 1998,
7969533,SPECIES,Urosomoida agilis,eats,Euglyphida,9797892,ORDER,Foissner 1998,
7680285,SPECIES,Urostyla grandis,eats,Euglyphida,9797892,ORDER,Foissner 1998,
8229102,CLASS,Colpodea,eats,Euglyphidae,6584,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Euglyphidae,6584,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Euglyphidae,6584,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Euglyphidae,6584,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Euglyphidae,6584,FAMILY,,pred2 assoc au substrat
2130185,SPECIES,Tetranychus urticae,parasiteOf,Euonymus alatus,3169120,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Euphorbia cyparissias,3070106,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Euphorbia pulcherrima,3066465,SPECIES,https://www.cabi.org/isc/datasheet/53366,
1198599,GENUS,Barynotus,eats,Euphorbiaceae,4691,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Fabaceae,5386,FAMILY,GLoBi,the first 15 families in terms of listed interactions
2077503,SPECIES,Acyrthosiphon pisum,parasiteOf,Fabaceae,5386,FAMILY,https://bladmineerders.nl/parasites/animalia/arthropoda/insecta/hemiptera/sternorrhyncha/aphidoidea/aphididae/aphidinae/macrosiphini/acyrthosiphon/acyrthosiphon-pisum/,
1162125,GENUS,Agriotes,eats,Fabaceae,5386,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
1198599,GENUS,Barynotus,eats,Fabaceae,5386,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
1181282,SPECIES,Sitona lineatus,eats,Fabaceae,5386,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Fabaceae,5386,FAMILY,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Ferula,3034682,GENUS,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Festuca arundinacea,2704913C1,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Festuca elatior,2704913C2,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Festuca myuros,2704913C3,SPECIES,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Festuca nigrescens,4119612,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Ficus carica,9330695,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Foeniculum,3034921,GENUS,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Fragaria,3029779,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Fragaria ananassa,3029912,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Fraxinus excelsior,3172358,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Freesia,2747044,GENUS,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Funaria hygrometrica,5281229,SPECIES,FungalDataBase,
7764311,SPECIES,Amphisiella magnigranulosa,eats,Fungi,5,KINGDOM,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Fungi,5,KINGDOM,Foissner 1998,
7784323,SPECIES,Arcuospathidium atypicum,eats,Fungi,5,KINGDOM,Foissner 1998,
7995850C2,SPECIES,Arcuospathidium rnuscorum,eats,Fungi,5,KINGDOM,Foissner 1998,
7868482,SPECIES,Australocirrus octonucleatus,eats,Fungi,5,KINGDOM,Foissner 1998,
8307655,SPECIES,Australocirrus oscitans,eats,Fungi,5,KINGDOM,Foissner 1998,
7644213,SPECIES,Australothrix alwinae,eats,Fungi,5,KINGDOM,Foissner 1998,
7520435,SPECIES,Australothrix australis,eats,Fungi,5,KINGDOM,Foissner 1998,
8376435,SPECIES,Australothrix steineri,eats,Fungi,5,KINGDOM,Foissner 1998,
7715672,SPECIES,Avestina ludwigi,eats,Fungi,5,KINGDOM,Foissner 1998,
7976171,SPECIES,Bakuella pampinaria,eats,Fungi,5,KINGDOM,Foissner 1998,
7429265,SPECIES,Bicoronella costaricana,eats,Fungi,5,KINGDOM,Foissner 1998,
7932878,SPECIES,Birojimia muscorum,eats,Fungi,5,KINGDOM,Foissner 1998,
8076891,SPECIES,Birojimia terricola,eats,Fungi,5,KINGDOM,Foissner 1998,
7385619,SPECIES,Blepharisma hyalinum,eats,Fungi,5,KINGDOM,Foissner 1998,
1489006,SPECIES,Bradysia subrufescens,eats,Fungi,5,KINGDOM,,
8118209,SPECIES,Bresslaua vorax,eats,Fungi,5,KINGDOM,Foissner 1998,
7608263,SPECIES,Bresslaua sicaria,eats,Fungi,5,KINGDOM,Foissner 1998,
8006704,SPECIES,Bresslauides australis australis,eats,Fungi,5,KINGDOM,Foissner 1998,
7497647,SPECIES,Bresslauides terricola,eats,Fungi,5,KINGDOM,Foissner 1998,
8258099,SPECIES,Bryophyllum loxophylliforme,eats,Fungi,5,KINGDOM,Foissner 1998,
4445230,SPECIES,Choleva angustata,eats,Fungi,5,KINGDOM,,
7579478,SPECIES,Cladotricha australis,eats,Fungi,5,KINGDOM,Foissner 1998,
546,ORDER,Collembola,eats,Fungi,5,KINGDOM,,
7971318,SPECIES,Colpoda cavicola,eats,Fungi,5,KINGDOM,Foissner 1998,
8216798,SPECIES,Colpoda henneguyi,eats,Fungi,5,KINGDOM,Foissner 1998,
7817745,SPECIES,Colpoda praestans,eats,Fungi,5,KINGDOM,Foissner 1998,
7874482,SPECIES,Colpoda steinii,eats,Fungi,5,KINGDOM,Foissner 1998,
8229102,CLASS,Colpodea,eats,Fungi,5,KINGDOM,,predateur champi
8225326,SPECIES,Condylostoma terricola,eats,Fungi,5,KINGDOM,Foissner 1998,
7463820,SPECIES,Corallocolpoda grelli,eats,Fungi,5,KINGDOM,Foissner 1998,
7918976,SPECIES,Cyrtobymena citrina,eats,Fungi,5,KINGDOM,Foissner 1998,
7759386,SPECIES,Cyrtobymena muscorum,eats,Fungi,5,KINGDOM,Foissner 1998,
7417909,SPECIES,Cyrtohymena australis,eats,Fungi,5,KINGDOM,Foissner 1998,
7640810,SPECIES,Cyrtohymena primicirrata,eats,Fungi,5,KINGDOM,Foissner 1998,
7376743,SPECIES,Dapedophrya flexilis,eats,Fungi,5,KINGDOM,Foissner 1998,
8028830,SPECIES,Dimacrocaryon amphileptoides,eats,Fungi,5,KINGDOM,Foissner 1998,
2119156,GENUS,Eosentomon,eats,Fungi,5,KINGDOM,,
7458170,SPECIES,Eschaneustyla brachytona,eats,Fungi,5,KINGDOM,Foissner 1998,
1419844,GENUS,Forficula,eats,Fungi,5,KINGDOM,albouy & Caussanel (1990) Faune de France 75.,
8166778,SPECIES,Frontonia depressa,eats,Fungi,5,KINGDOM,Foissner 1998,
7431306,SPECIES,Gastronauta derouxi,eats,Fungi,5,KINGDOM,Foissner 1998,
7949381,SPECIES,Gastrostyla dorsicirrata,eats,Fungi,5,KINGDOM,Foissner 1998,
7614723,SPECIES,Grossglockneria acuta,eats,Fungi,5,KINGDOM,Foissner 1998,
8408153,SPECIES,Grossglockneria hyalina,eats,Fungi,5,KINGDOM,Foissner 1998,
8078110,SPECIES,Hausmanniella discoidea,eats,Fungi,5,KINGDOM,Foissner 1998,
8253072,SPECIES,Hausmanniella quinquecirrata,eats,Fungi,5,KINGDOM,Foissner 1998,
8256548,SPECIES,Hemiamphisiella granulifera,eats,Fungi,5,KINGDOM,Foissner 1998,
8227189,SPECIES,Hemiamphisiella quadrinucleata,eats,Fungi,5,KINGDOM,Foissner 1998,
7477764,SPECIES,Hemiamphisiella terricola,eats,Fungi,5,KINGDOM,Foissner 1998,
7479147,SPECIES,Hemisincirra gracilis,eats,Fungi,5,KINGDOM,Foissner 1998,
2181976,SPECIES,Histiostoma feroniarum,eats,Fungi,5,KINGDOM,,
8028953,SPECIES,Holosticha islandica,eats,Fungi,5,KINGDOM,Foissner 1998,
7406837,SPECIES,Holosticha manca,eats,Fungi,5,KINGDOM,Foissner 1998,
7406837,SPECIES,Holosticha manca,eats,Fungi,5,KINGDOM,Foissner 1998,
7979862,SPECIES,Holosticha sigmoidea,eats,Fungi,5,KINGDOM,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Fungi,5,KINGDOM,Foissner 1998,
7861564,SPECIES,Holosticha sylvatica,eats,Fungi,5,KINGDOM,Foissner 1998,
7787475,SPECIES,Holosticha tetracirrata,eats,Fungi,5,KINGDOM,Foissner 1998,
7922505,SPECIES,Holostichides chardezi,eats,Fungi,5,KINGDOM,Foissner 1998,
7997569,SPECIES,Holostichides terricola,eats,Fungi,5,KINGDOM,Foissner 1998,
7802550,SPECIES,Kahliella simplex,eats,Fungi,5,KINGDOM,Foissner 1998,
7948573,SPECIES,Keronella gracilis,eats,Fungi,5,KINGDOM,Foissner 1998,
7624418,SPECIES,Keronopsis tasmaniensis,eats,Fungi,5,KINGDOM,Foissner 1998,
7566514,SPECIES,Lamtostyla abdita,eats,Fungi,5,KINGDOM,Foissner 1998,
7712450,SPECIES,Lamtostyla australis,eats,Fungi,5,KINGDOM,Foissner 1998,
7378359,SPECIES,Lamtostyla kirkeniensis,eats,Fungi,5,KINGDOM,Foissner 1998,
1611430,SPECIES,Lonchoptera lutea,eats,Fungi,5,KINGDOM,,
8360084,SPECIES,Mykophagophrys terricola,eats,Fungi,5,KINGDOM,,
8360084,SPECIES,Mykophagophrys terricola,eats,Fungi,5,KINGDOM,Foissner 1998,
8205625,SPECIES,Nivaliella plana,eats,Fungi,5,KINGDOM,Foissner 1998,
8016841,SPECIES,Notohymena rubescens,eats,Fungi,5,KINGDOM,Foissner 1998,
8052477,SPECIES,Orthoamphisiella stramenticola,eats,Fungi,5,KINGDOM,Foissner 1998,
8307873,SPECIES,Oxytricha auripunctata,eats,Fungi,5,KINGDOM,Foissner 1998,
8320870,SPECIES,Oxytricha gigantea,eats,Fungi,5,KINGDOM,Foissner 1998,
8187489,SPECIES,Oxytricha granulifera,eats,Fungi,5,KINGDOM,Foissner 1998,
8187489,SPECIES,Oxytricha granulifera,eats,Fungi,5,KINGDOM,Foissner 1998,
8282405,SPECIES,Oxytricha longigranulosa,eats,Fungi,5,KINGDOM,Foissner 1998,
7514676,SPECIES,Oxytricha nauplia,eats,Fungi,5,KINGDOM,Foissner 1998,
7837768,SPECIES,Parafurgasonia sorex,eats,Fungi,5,KINGDOM,Foissner 1998,
7551954,SPECIES,Paraholosticha muscicola,eats,Fungi,5,KINGDOM,Foissner 1998,
7505865,SPECIES,Paraurostyla granulifera,eats,Fungi,5,KINGDOM,Foissner 1998,
8038938,SPECIES,Pattersoniella vitiphila,eats,Fungi,5,KINGDOM,Foissner 1998,
7376082,SPECIES,Pelagotrichidium tisiae,eats,Fungi,5,KINGDOM,Foissner 1998,
7983225,SPECIES,Platyophrya binucleata,eats,Fungi,5,KINGDOM,Foissner 1998,
8058651,SPECIES,Platyophrya spumacola,eats,Fungi,5,KINGDOM,Foissner 1998,
8072867,SPECIES,Platyophrya vorax,eats,Fungi,5,KINGDOM,Foissner 1998,
8149010,SPECIES,Platyophryides latus,eats,Fungi,5,KINGDOM,Foissner 1998,
9422198,GENUS,Pseudaphelenchus,eats,Fungi,5,KINGDOM,NEMAGuild,
7960295,SPECIES,Pseudoplatyophrya nana,eats,Fungi,5,KINGDOM,,
7960295,SPECIES,Pseudoplatyophrya nana,eats,Fungi,5,KINGDOM,Foissner 1998,
8374002,SPECIES,Pseudoplatyophrya saltans,eats,Fungi,5,KINGDOM,Foissner 1998,
7501409,SPECIES,Pseudourostyla franzi,eats,Fungi,5,KINGDOM,Foissner 1998,
8254606,SPECIES,Rostrophryides australis,eats,Fungi,5,KINGDOM,Foissner 1998,
4438583,SPECIES,Tachyporus hypnorum,eats,Fungi,5,KINGDOM,,
7560112,SPECIES,Tachysoma granulifera,eats,Fungi,5,KINGDOM,Foissner 1998,
8322650,GENUS,Terricirra stramenticola,eats,Fungi,5,KINGDOM,Foissner 1998,
7439614,SPECIES,Tricoronella pulchra,eats,Fungi,5,KINGDOM,Foissner 1998,
2181931,GENUS,Tyrophagus,eats,Fungi,5,KINGDOM,,
8199022,SPECIES,Uroleptus lepisma,eats,Fungi,5,KINGDOM,Foissner 1998,
7907886,SPECIES,Uroleptus notabilis,eats,Fungi,5,KINGDOM,Foissner 1998,
2188216,GENUS,Uropoda,eats,Fungi,5,KINGDOM,,
7696840,SPECIES,Urosoma acuminata,eats,Fungi,5,KINGDOM,Foissner 1998,
8196207,SPECIES,Urosoma cienkowskii,eats,Fungi,5,KINGDOM,Foissner 1998,
2513144,GENUS,Protomyces,parasiteOf,Galinsoga parviflora,3132570,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Galium mollugo,9039392,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Galium physocarpum,2913321,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Galium uliginosum,2913556,SPECIES,FungalDataBase,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Geraniaceae,4676,FAMILY,GLoBi,the first 15 families in terms of listed interactions
2130185,SPECIES,Tetranychus urticae,parasiteOf,Gerbera,7466389,GENUS,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Gerbera jamesonii,8409932,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Glycine max,5359660,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Gossypium,3152652,GENUS,https://www.cabi.org/isc/datasheet/53366,
7928292,SPECIES,Amphisiella raptans,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8006704,SPECIES,Bresslauides australis australis,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8166778,SPECIES,Frontonia depressa,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8256548,SPECIES,Hemiamphisiella granulifera,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7566514,SPECIES,Lamtostyla abdita,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7549436,SPECIES,Lamtostyla granulifera,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8016841,SPECIES,Notohymena rubescens,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8754583,SPECIES,Oxytricha hengshanensis,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7736897,SPECIES,Oxytricha islandica,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8024317,SPECIES,Oxytricha tricirrata,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7837768,SPECIES,Parafurgasonia sorex,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7761759,SPECIES,Parakahliella macrostoma,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7505865,SPECIES,Paraurostyla granulifera,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7538897,SPECIES,Pseudouroleptus procerus,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7501409,SPECIES,Pseudourostyla franzi,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8159328,SPECIES,Spathidium longicaudatum,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7695846,SPECIES,Sterkiella cavicola,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7815322,SPECIES,Sterkiella histriomuscorum,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7560112,SPECIES,Tachysoma granulifera,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7439614,SPECIES,Tricoronella pulchra,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8199022,SPECIES,Uroleptus lepisma,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7969533,SPECIES,Urosomoida agilis,eats,Granofilosea,9760148,CLASS,Foissner 1998,
8298972,SPECIES,Urosomoida antarctica,eats,Granofilosea,9760148,CLASS,Foissner 1998,
7717324,SPECIES,Urosomoida dorsiincisura,eats,Granofilosea,9760148,CLASS,Foissner 1998,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Gypsophila,3085251,GENUS,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Halocnemum strobilaceum,3760350,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Haplophyllum,3232972,GENUS,FungalDataBase,
8229102,CLASS,Colpodea,eats,Hartmannellidae,2171,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Hartmannellidae,2171,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Hartmannellidae,2171,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Hartmannellidae,2171,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Hartmannellidae,2171,FAMILY,,pred2 assoc au substrat
2130185,SPECIES,Tetranychus urticae,parasiteOf,Hedera helix,8351737,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Helianthus annuus,9206251,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Helosciadium nodiflorum,3631293,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Heracleum austriacum,8181004,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Heracleum sphondylium,3034830,SPECIES,FungalDataBase,
7928292,SPECIES,Amphisiella raptans,eats,Heterolobosea,265,CLASS,Foissner 1998,
8181547,SPECIES,Apoamphisiella tihanyiensis,eats,Heterolobosea,265,CLASS,Foissner 1998,
8006704,SPECIES,Bresslauides australis australis,eats,Heterolobosea,265,CLASS,Foissner 1998,
7893724,SPECIES,Cyrtohymena candens,eats,Heterolobosea,265,CLASS,Foissner 1998,
7689024,SPECIES,Dileptus margaritifer,eats,Heterolobosea,265,CLASS,Foissner 1998,
8166778,SPECIES,Frontonia depressa,eats,Heterolobosea,265,CLASS,Foissner 1998,
8256548,SPECIES,Hemiamphisiella granulifera,eats,Heterolobosea,265,CLASS,Foissner 1998,
7858582,SPECIES,Holosticha stueberi,eats,Heterolobosea,265,CLASS,Foissner 1998,
7566514,SPECIES,Lamtostyla abdita,eats,Heterolobosea,265,CLASS,Foissner 1998,
7549436,SPECIES,Lamtostyla granulifera,eats,Heterolobosea,265,CLASS,Foissner 1998,
8016841,SPECIES,Notohymena rubescens,eats,Heterolobosea,265,CLASS,Foissner 1998,
8754583,SPECIES,Oxytricha hengshanensis,eats,Heterolobosea,265,CLASS,Foissner 1998,
7736897,SPECIES,Oxytricha islandica,eats,Heterolobosea,265,CLASS,Foissner 1998,
8024317,SPECIES,Oxytricha tricirrata,eats,Heterolobosea,265,CLASS,Foissner 1998,
7837768,SPECIES,Parafurgasonia sorex,eats,Heterolobosea,265,CLASS,Foissner 1998,
7761759,SPECIES,Parakahliella macrostoma,eats,Heterolobosea,265,CLASS,Foissner 1998,
7505865,SPECIES,Paraurostyla granulifera,eats,Heterolobosea,265,CLASS,Foissner 1998,
7538897,SPECIES,Pseudouroleptus procerus,eats,Heterolobosea,265,CLASS,Foissner 1998,
7501409,SPECIES,Pseudourostyla franzi,eats,Heterolobosea,265,CLASS,Foissner 1998,
8159328,SPECIES,Spathidium longicaudatum,eats,Heterolobosea,265,CLASS,Foissner 1998,
7695846,SPECIES,Sterkiella cavicola,eats,Heterolobosea,265,CLASS,Foissner 1998,
7815322,SPECIES,Sterkiella histriomuscorum,eats,Heterolobosea,265,CLASS,Foissner 1998,
7560112,SPECIES,Tachysoma granulifera,eats,Heterolobosea,265,CLASS,Foissner 1998,
7439614,SPECIES,Tricoronella pulchra,eats,Heterolobosea,265,CLASS,Foissner 1998,
8199022,SPECIES,Uroleptus lepisma,eats,Heterolobosea,265,CLASS,Foissner 1998,
7969533,SPECIES,Urosomoida agilis,eats,Heterolobosea,265,CLASS,Foissner 1998,
8298972,SPECIES,Urosomoida antarctica,eats,Heterolobosea,265,CLASS,Foissner 1998,
7717324,SPECIES,Urosomoida dorsiincisura,eats,Heterolobosea,265,CLASS,Foissner 1998,
8229102,CLASS,Colpodea,eats,Heteromitidae,4900802,FAMILY,,pred2 assoc au substrat
128048854,KINGDOM,Leptophryidae,eats,Heteromitidae,4900802,FAMILY,,pred2 assoc au substrat
2329C1,FAMILY,Nucleariidae,eats,Heteromitidae,4900802,FAMILY,,pred2 assoc au substrat
7982209,CLASS,Spirotrichea,eats,Heteromitidae,4900802,FAMILY,,pred2 assoc au substrat
6586,FAMILY,Vampyrellidae,eats,Heteromitidae,4900802,FAMILY,,pred2 assoc au substrat
2626969,SPECIES,Olpidium brassicae,parasiteOf,Hordeum,2706050,GENUS,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Hordeum jubatum,2706052,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Hordeum vulgare,2706056,SPECIES,FungalDataBase,
3204289,SPECIES,Polymyxa graminis,parasiteOf,Hordeum vulgare,2706056,SPECIES,FungalDataBase,
5424088,SPECIES,Pythium monospermum,parasiteOf,Hordeum vulgare,2706056,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Humulus lupulus,2984535,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Humulus lupulus,2984535,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Hyoscyamus albus,2928979,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Ilex crenata,5414239,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Impatiens,2891766,GENUS,https://www.cabi.org/isc/datasheet/53366,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Ipomoea batatas,2928551,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Ipomoea hederacea,2928538,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Jatropha curcas,3072953,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Jurinea,3109185,GENUS,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Lactuca,3140231,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Lactuca,3140231,GENUS,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Lactuca sativa,7403263,SPECIES,https://www.cabi.org/isc/datasheet/53366,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Lamiaceae,2497,FAMILY,GLoBi,the first 15 families in terms of listed interactions
2513144,GENUS,Protomyces,parasiteOf,Lathyrus linifolius,5356393,SPECIES,FungalDataBase,
2513144,GENUS,Protomyces,parasiteOf,Leontodon,3137422,GENUS,FungalDataBase,
2560689,SPECIES,Cordyceps memorabilis,parasiteOf,Lepidoptera,797,ORDER,http://cordyceps.us/species/cordyceps/memorabilis,
1419844,GENUS,Forficula,eats,Lepidoptera,797,ORDER,albouy & Caussanel (1990) Faune de France 75.,
9357423,GENUS,Lithobius,eats,Lepidoptera,797,ORDER,Lewis (2006) The biology of centipedes,
9583,FAMILY,Theridiidae,eats,Lepidoptera,797,ORDER,,
1037288,GENUS,Trechus,eats,Lepidoptera,797,ORDER,betsi,
8176985,PHYLUM,Bacillariophyta,eats,Resource_Light,R2,KINGDOM,,
36,PHYLUM,Chlorophyta,eats,Resource_Light,R2,KINGDOM,,
41,PHYLUM,Euglenozoa,eats,Resource_Light,R2,KINGDOM,,
98,PHYLUM,Ochrophyta,eats,Resource_Light,R2,KINGDOM,,
1162125,GENUS,Agriotes,eats,Liliaceae,7699,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
8011702,GENUS,Athous,eats,Liliaceae,7699,FAMILY,https://www.brc.ac.uk/DBIF/invertebrates.aspx,
2555201,SPECIES,Rhizoctonia solani,parasiteOf,Linaceae,2493,FAMILY,GLoBi,the first 15 families in terms of listed interactions
3204289,SPECIES,Polymyxa graminis,parasiteOf,Lolium,2706217,GENUS,FungalDataBase,
5249953,SPECIES,Waitea circinata,parasiteOf,Lolium perenne,2706241,SPECIES,FungalDataBase,
7943637,GENUS,Anoplophrya,parasiteOf,Lumbricidae,6103,FAMILY,https://www.jstor.org/stable/984805,
4080,FAMILY,Geophilidae,eats,Lumbricidae,6103,FAMILY,0.1111/oik.04885,
5540,FAMILY,Lithobiidae,eats,Lumbricidae,6103,FAMILY,0.1111/oik.04885,
9357423,GENUS,Lithobius,eats,Lumbricidae,6103,FAMILY,Lewis (2006) The biology of centipedes,
8324907C1,SPECIES,Monocystis agilis,parasiteOf,Lumbricidae,6103,FAMILY,Levine N.D. (1977) Revision and checklist of the species of the aseptate gregarine family Monocystidae. Folia Parasitologica 24,
9583,FAMILY,Theridiidae,eats,Lumbricidae,6103,FAMILY,,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Lycopersicon,2932923,GENUS,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Lycopersicon esculentum,9608998,SPECIES,FungalDataBase,
7589559,CLASS,Litostomatea,eats,Mallomonadaceae,4581,FAMILY,,pred2 assoc au substrat
5262297,SPECIES,Phoma herbarum,parasiteOf,Malus domestica,3001244,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Malus domestica,3001244,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Malus sylvestris,3001509,SPECIES,FungalDataBase,
2130185,SPECIES,Tetranychus urticae,parasiteOf,Manihot esculenta,3060998,SPECIES,https://www.cabi.org/isc/datasheet/53366,
5262297,SPECIES,Phoma herbarum,parasiteOf,Manihot utilissima,3061039,SPECIES,FungalDataBase,
5262297,SPECIES,Phoma herbarum,parasiteOf,Marrubium velutinum,3905670,SPECIES,FungalDataBase,
2626969,SPECIES,Olpidium brassicae,parasiteOf,Matricaria,7639949,GENUS,FungalDataBase,
5433907,SPECIES,Pythium rostratifingens,parasiteOf,Medicago,2965200,GENUS,http://www.westerdijkinstitute.nl/publications/1050/045-New%20species%20of%20Pythium%20and%20Phytophthora.pdf,
